vehicle_id,timestamp,engine_rpm,engine_load_pct,exhaust_temp_c,exhaust_flow_rate_kg_h,diff_pressure_kpa,vehicle_speed_kmh,ambient_temp_c,active_regen_status,soot_load_ground_truth
1009,2026-02-01 21:18:28.408374,1226,22.51,285.3,55.22,1.703,36.3,24.4,0,30.46
1009,2026-02-01 21:23:28.408374,907,19.72,308.7,35.78,1.051,9.5,29.4,0,30.56
1009,2026-02-01 21:28:28.408374,1171,24.58,205.2,57.57,1.78,20.7,23.4,0,30.68
1009,2026-02-01 21:33:28.408374,1081,21.27,200.7,46.0,1.423,66.1,20.8,0,30.79
1009,2026-02-01 21:38:28.408374,1277,52.3,216.0,133.6,4.14,41.6,23.5,0,31.05
1009,2026-02-01 21:43:28.408374,1081,36.61,247.9,79.22,2.461,6.6,24.4,0,31.23
1009,2026-02-01 21:48:28.408374,863,10.0,189.9,17.28,0.489,20.9,27.4,0,31.28
1009,2026-02-01 21:53:28.408374,1223,28.95,168.3,70.84,2.227,28.4,27.5,0,31.43
1009,2026-02-01 21:58:28.408374,823,12.45,272.0,20.51,0.708,56.5,31.4,0,31.49
1009,2026-02-01 22:03:28.408374,994,11.47,310.0,22.81,0.695,7.1,27.9,0,31.55
1009,2026-02-01 22:08:28.408374,1017,61.37,170.6,124.84,3.872,29.5,22.8,0,31.86
1009,2026-02-01 22:13:28.408374,892,19.37,210.1,34.57,1.052,33.9,30.6,0,31.95
1009,2026-02-01 22:18:28.408374,1168,31.78,259.3,74.25,2.362,31.4,22.5,0,32.11
1009,2026-02-01 22:23:28.408374,1467,36.87,237.8,108.18,3.501,49.2,21.9,0,32.3
1009,2026-02-01 22:28:28.408374,1057,43.84,284.2,92.76,3.064,62.9,17.8,0,32.52
1009,2026-02-01 22:33:28.408374,996,19.98,222.2,39.8,1.292,51.1,23.1,0,32.62
1009,2026-02-01 22:38:28.408374,735,46.09,197.1,67.8,2.276,38.4,29.4,0,32.85
1009,2026-02-01 22:43:28.408374,1010,28.0,238.4,56.59,1.908,30.2,17.8,0,32.99
1009,2026-02-01 22:48:28.408374,886,56.89,247.2,100.84,3.304,45.6,18.3,0,33.27
1009,2026-02-01 22:53:28.408374,1072,24.99,244.6,53.59,1.824,27.4,23.1,0,33.4
1009,2026-02-01 22:58:28.408374,1359,38.69,298.8,105.22,3.522,48.8,24.8,0,33.59
1009,2026-02-01 23:03:28.408374,1034,48.15,248.9,99.57,3.366,35.4,25.1,0,33.83
1009,2026-02-01 23:08:28.408374,1339,51.79,237.6,138.77,4.694,49.3,19.7,0,34.09
1009,2026-02-01 23:13:28.408374,1054,41.65,235.5,87.84,3.001,32.9,22.8,0,34.3
1009,2026-02-02 06:35:43.767180,961,44.04,219.5,84.73,2.915,22.1,28.2,0,34.52
1009,2026-02-02 06:40:43.767180,1303,39.52,224.8,102.99,3.586,46.0,23.1,0,34.71
1009,2026-02-02 06:45:43.767180,1073,30.75,292.0,66.03,2.259,32.4,25.8,0,34.87
1009,2026-02-02 06:50:43.767180,937,32.38,248.8,60.72,2.158,55.1,22.6,0,35.03
1009,2026-02-02 06:55:43.767180,1029,13.29,291.7,27.37,0.964,27.0,22.5,0,35.1
1009,2026-02-02 07:00:43.767180,1275,22.44,207.7,57.24,1.969,44.9,25.3,0,35.21
1009,2026-02-02 07:05:43.767180,1244,31.33,356.2,78.0,2.737,45.2,21.3,0,34.92
1009,2026-02-02 07:10:43.767180,1329,49.52,236.1,131.71,4.732,49.1,25.4,0,35.16
1009,2026-02-02 07:15:43.767180,1026,36.77,258.9,75.47,2.672,13.7,22.2,0,35.35
1009,2026-02-02 07:20:43.767180,1017,69.88,182.8,142.19,4.997,30.3,29.4,0,35.7
1009,2026-02-02 07:25:43.767180,1270,38.24,281.1,97.17,3.458,24.8,21.7,0,35.89
1009,2026-02-02 07:30:43.767180,913,55.17,292.9,100.75,3.731,44.3,31.9,0,36.16
1009,2026-02-02 07:35:43.767180,1104,42.96,234.4,94.87,3.451,6.7,23.3,0,36.38
1009,2026-02-02 07:40:43.767180,1285,38.15,244.9,98.06,3.565,13.4,25.5,0,36.57
1009,2026-02-02 07:45:43.767180,1041,42.48,278.4,88.46,3.247,39.1,22.1,0,36.78
1009,2026-02-02 07:50:43.767180,1366,26.19,167.9,71.59,2.578,41.6,20.9,0,36.91
1009,2026-02-02 07:55:43.767180,1053,46.22,254.0,97.41,3.653,31.4,34.7,0,37.14
1009,2026-02-02 08:00:43.767180,1567,25.65,195.4,80.42,3.05,24.2,21.4,0,37.27
1009,2026-02-02 08:05:43.767180,1316,43.11,293.4,113.49,4.277,39.8,14.4,0,37.49
1009,2026-02-02 08:10:43.767180,926,60.66,281.1,112.47,4.244,35.8,33.6,0,37.79
1009,2026-02-02 08:15:43.767180,1446,49.26,241.4,142.49,5.415,31.5,25.1,0,38.04
1009,2026-02-02 08:20:43.767180,1261,44.97,282.8,113.42,4.3,7.3,19.6,0,38.26
1009,2026-02-02 08:25:43.767180,1107,68.13,296.9,150.93,5.753,53.0,28.8,0,38.6
1009,2026-02-02 08:30:43.767180,1028,31.9,158.1,65.62,2.565,13.8,24.8,0,38.76
1009,2026-02-02 08:35:43.767180,1107,37.36,251.1,82.76,3.227,28.4,34.7,0,38.95
1009,2026-02-02 08:40:43.767180,1136,43.88,278.4,99.7,3.845,16.8,26.7,0,39.17
1009,2026-02-02 08:45:43.767180,1366,53.14,227.2,145.19,5.795,23.0,24.3,0,39.43
1009,2026-02-02 08:50:43.767180,1192,50.35,233.5,120.08,4.787,30.6,23.4,0,39.69
1009,2026-02-02 08:55:43.767180,1193,43.24,307.4,103.25,4.087,33.1,25.9,0,39.9
1009,2026-02-02 09:00:43.767180,990,42.34,251.6,83.83,3.358,47.0,17.2,0,40.11
1009,2026-02-02 09:05:43.767180,1056,33.26,232.9,70.24,2.841,9.2,28.0,0,40.28
1009,2026-02-02 09:10:43.767180,1425,42.49,231.8,121.19,4.884,67.8,34.2,0,40.49
1009,2026-02-02 09:15:43.767180,929,36.95,255.5,68.68,2.753,29.7,26.1,0,40.68
1009,2026-02-02 09:20:43.767180,1389,52.2,264.6,145.11,5.853,38.1,19.4,0,40.94
1009,2026-02-02 09:25:43.767180,1388,38.8,254.5,107.76,4.366,40.7,25.8,0,41.13
1009,2026-02-02 09:30:43.767180,1126,50.79,312.3,114.45,4.757,58.6,24.5,0,41.39
1009,2026-02-02 09:35:43.767180,1059,31.21,348.6,66.12,2.785,55.3,26.2,0,41.15
1009,2026-02-02 09:40:43.767180,860,34.1,222.7,58.67,2.375,53.9,20.6,0,41.32
1009,2026-02-02 09:45:43.767180,902,35.45,260.4,64.01,2.666,30.0,26.6,0,41.5
1009,2026-02-02 09:50:43.767180,1118,41.96,230.1,93.85,4.047,28.1,23.6,0,41.71
1009,2026-02-02 09:55:43.767180,1105,39.74,255.7,87.89,3.752,56.5,24.6,0,41.91
1009,2026-02-02 10:00:43.767180,906,55.61,310.7,100.84,4.234,17.3,24.9,0,42.19
1009,2026-02-02 10:05:43.767180,1087,28.84,243.2,62.73,2.579,60.4,28.7,0,42.33
1009,2026-02-02 10:10:43.767180,783,36.35,251.0,57.0,2.51,16.0,27.1,0,42.51
1009,2026-02-02 10:15:43.767180,822,20.15,286.2,33.15,1.383,39.5,28.9,0,42.61
1009,2026-02-02 10:20:43.767180,839,49.62,290.9,83.28,3.603,47.7,15.7,0,42.86
1009,2026-02-02 10:25:43.767180,1000,35.43,203.9,70.86,3.173,24.9,20.0,0,43.04
1009,2026-02-02 10:30:43.767180,862,30.46,242.8,52.55,2.344,48.9,22.2,0,43.19
1009,2026-02-02 10:35:43.767180,1098,47.1,207.5,103.48,4.555,15.1,16.4,0,43.43
1009,2026-02-02 10:40:43.767180,948,51.43,257.7,97.58,4.248,43.2,36.6,0,43.68
1009,2026-02-02 10:45:43.767180,1207,63.42,232.7,153.2,6.816,36.3,18.7,0,44.0
1009,2026-02-02 10:50:43.767180,996,46.96,204.6,93.63,4.099,42.3,21.8,0,44.24
1009,2026-02-02 10:55:43.767180,1098,17.97,192.6,39.48,1.704,17.7,25.0,0,44.33
1009,2026-02-02 11:00:43.767180,1028,68.0,263.6,139.94,6.274,31.6,22.5,0,44.67
1009,2026-02-02 11:05:43.767180,1329,34.36,228.4,91.36,4.13,71.6,25.5,0,44.84
1009,2026-02-02 11:10:43.767180,910,13.84,312.8,25.19,1.174,32.9,31.1,0,44.91
1009,2026-02-02 11:15:43.767180,1074,39.58,279.0,85.08,3.793,39.1,18.4,1,0.0
1009,2026-02-02 11:20:43.767180,923,15.18,258.9,28.05,0.0,29.4,31.3,0,0.08
1009,2026-02-02 11:25:43.767180,1054,16.16,191.7,34.07,0.0,27.4,26.7,0,0.16
1009,2026-02-02 11:30:43.767180,1173,34.32,219.3,80.54,0.018,27.3,27.8,0,0.33
1009,2026-02-02 11:35:43.767180,1193,31.01,287.5,74.0,0.074,29.1,24.0,0,0.48
1009,2026-02-02 11:40:43.767180,1080,45.44,279.8,98.16,0.123,33.9,25.8,0,0.71
1009,2026-02-02 11:45:43.767180,1406,44.06,263.1,123.89,0.133,13.0,25.3,0,0.93
1009,2026-02-02 11:50:43.767180,1213,25.55,221.5,62.01,0.111,24.6,20.2,0,1.06
1009,2026-02-02 11:55:43.767180,1142,36.85,303.4,84.24,0.222,23.1,22.6,0,1.24
1009,2026-02-02 12:00:43.767180,908,49.2,274.1,89.35,0.232,9.2,25.9,0,1.49
1009,2026-02-02 12:05:43.767180,1290,70.32,249.3,181.5,0.323,36.5,22.3,0,1.84
1009,2026-02-02 12:10:43.767180,944,29.64,254.4,56.01,0.08,24.1,22.0,0,1.99
1009,2026-02-02 12:15:43.767180,912,55.09,253.1,100.51,0.213,17.6,33.4,0,2.26
1009,2026-02-02 12:20:43.767180,1153,43.67,334.0,100.72,0.219,41.5,17.9,0,2.21
1009,2026-02-02 12:25:43.767180,941,31.79,212.5,59.88,0.189,17.7,29.2,0,2.37
1009,2026-02-02 12:30:43.767180,1285,22.18,262.3,57.04,0.101,33.8,22.9,0,2.48
1009,2026-02-02 12:35:43.767180,940,28.13,188.7,52.9,0.143,1.8,22.8,0,2.62
1009,2026-02-02 12:40:43.767180,1447,62.1,327.8,179.76,0.517,46.9,19.1,0,2.71
1009,2026-02-02 23:19:44.108898,1570,68.4,305.2,214.83,0.652,90.3,19.1,0,3.05
1009,2026-02-02 23:24:44.108898,1525,62.38,381.5,190.36,0.51,83.4,9.9,0,2.71
1009,2026-02-02 23:29:44.108898,1387,73.39,355.4,203.62,0.501,96.1,21.9,0,2.63
1009,2026-02-02 23:34:44.108898,1444,78.62,334.2,227.2,0.644,80.1,30.0,0,2.75
1009,2026-02-02 23:39:44.108898,1525,68.31,310.3,208.47,0.702,78.6,22.1,0,3.1
1009,2026-02-02 23:44:44.108898,1661,68.63,298.7,228.04,0.756,90.0,20.7,0,3.44
1009,2026-02-02 23:49:44.108898,1638,79.31,357.2,259.85,0.819,78.8,26.6,0,3.38
1009,2026-02-02 23:54:44.108898,1716,87.91,319.9,301.71,1.131,79.4,39.4,0,3.82
1009,2026-02-02 23:59:44.108898,1508,61.12,373.8,184.35,0.686,80.7,19.2,0,3.53
1009,2026-02-03 00:04:44.108898,1486,54.15,297.9,160.95,0.58,82.6,26.7,0,3.8
1009,2026-02-03 00:09:44.108898,1611,77.57,397.2,250.04,0.838,87.0,28.6,0,3.41
1009,2026-02-03 00:14:44.108898,1562,79.75,331.7,249.15,0.887,79.7,29.7,0,3.56
1009,2026-02-03 00:19:44.108898,1514,52.23,329.4,158.24,0.578,90.0,28.2,0,3.58
1009,2026-02-03 00:24:44.108898,1340,47.03,377.1,126.05,0.406,84.1,23.5,0,3.2
1009,2026-02-03 00:29:44.108898,1570,84.59,397.1,265.75,0.704,86.3,14.9,0,2.85
1009,2026-02-03 00:34:44.108898,1377,77.56,358.1,213.66,0.59,81.2,26.5,0,2.77
1009,2026-02-03 00:39:44.108898,1615,68.44,304.4,221.17,0.696,91.4,35.5,0,3.11
1009,2026-02-03 00:44:44.108898,1615,77.1,366.1,249.06,0.791,83.5,24.5,0,2.97
1009,2026-02-03 00:49:44.108898,1648,70.18,389.2,231.33,0.55,88.9,33.3,0,2.61
1009,2026-02-03 00:54:44.108898,1490,51.77,310.9,154.35,0.518,89.9,16.4,0,2.87
1009,2026-02-03 00:59:44.108898,1338,59.61,346.9,159.53,0.335,80.9,26.0,0,2.79
1009,2026-02-03 01:04:44.108898,1449,57.62,394.7,167.07,0.454,85.8,26.6,0,2.32
1009,2026-02-03 01:09:44.108898,1460,56.95,396.8,166.31,0.325,79.1,24.7,0,1.83
1009,2026-02-03 01:14:44.108898,1528,56.47,336.5,172.63,0.251,87.2,23.0,0,1.82
1009,2026-02-03 01:19:44.108898,1522,69.77,323.7,212.41,0.432,89.8,22.4,0,1.98
1009,2026-02-03 01:24:44.108898,1478,83.48,366.7,246.76,0.548,88.4,18.6,0,1.86
1009,2026-02-03 01:29:44.108898,1520,61.34,344.1,186.58,0.374,73.7,17.1,0,1.82
1009,2026-02-03 01:34:44.108898,1512,76.71,305.7,232.01,0.584,83.2,15.7,0,2.2
1009,2026-02-03 01:39:44.108898,1501,55.5,378.4,166.62,0.312,90.4,21.3,0,1.85
1009,2026-02-03 01:44:44.108898,1632,71.28,357.5,232.69,0.36,78.6,18.9,0,1.75
1009,2026-02-03 01:49:44.108898,1388,80.38,305.1,223.17,0.45,80.3,37.3,0,2.15
1009,2026-02-03 01:54:44.108898,1521,81.36,393.8,247.63,0.484,91.2,27.5,0,1.8
1009,2026-02-03 01:59:44.108898,1437,70.09,337.6,201.48,0.385,83.7,27.5,0,1.85
1009,2026-02-03 02:04:44.108898,1474,57.84,355.2,170.53,0.282,85.8,28.2,0,1.7
1009,2026-02-03 02:09:44.108898,1646,66.38,385.8,218.63,0.312,88.3,30.3,0,1.35
1009,2026-02-03 02:14:44.108898,1394,69.27,328.2,193.17,0.297,84.6,29.3,0,1.47
1009,2026-02-03 05:09:08.378001,641,8.55,161.1,10.97,0.026,0.0,24.2,0,1.51
1009,2026-02-03 05:14:08.378001,698,3.88,177.2,5.42,0.012,0.0,21.7,0,1.53
1009,2026-02-03 05:19:08.378001,731,12.51,174.2,18.3,0.089,0.0,23.6,0,1.59
1009,2026-02-03 05:24:08.378001,646,10.58,176.5,13.69,0.081,0.0,25.8,0,1.64
1009,2026-02-03 05:29:08.378001,774,9.87,167.3,15.28,0.012,0.0,32.6,0,1.69
1009,2026-02-03 05:34:08.378001,717,7.75,173.3,11.12,0.0,0.0,21.2,0,1.73
1009,2026-02-03 05:39:08.378001,707,3.75,229.5,5.31,0.026,0.0,29.5,0,1.75
1009,2026-02-03 05:44:08.378001,720,9.55,216.6,13.76,0.0,0.0,26.2,0,1.8
1009,2026-02-03 05:49:08.378001,699,17.49,209.8,24.47,0.095,0.0,27.3,0,1.89
1009,2026-02-03 05:54:08.378001,770,9.36,210.0,14.42,0.095,0.0,26.1,0,1.93
1009,2026-02-03 05:59:08.378001,724,7.39,173.6,10.71,0.046,0.0,27.9,0,1.97
1009,2026-02-03 06:04:08.378001,710,4.38,192.2,6.23,0.037,0.0,25.3,0,1.99
1009,2026-02-03 06:09:08.378001,679,9.3,227.2,12.64,0.007,0.0,23.6,0,2.04
1009,2026-02-03 06:14:08.378001,678,14.04,195.2,19.05,0.036,0.0,25.3,0,2.11
1009,2026-02-03 06:19:08.378001,625,11.3,173.3,14.13,0.056,0.0,14.0,0,2.17
1009,2026-02-03 06:24:08.378001,660,12.19,175.5,16.1,0.062,0.0,18.7,0,2.23
1009,2026-02-03 06:29:08.378001,675,9.57,216.2,12.93,0.011,0.0,28.3,0,2.27
1009,2026-02-03 06:34:08.378001,730,2.71,199.8,3.97,0.104,0.0,16.8,0,2.29
1009,2026-02-03 06:39:08.378001,676,4.39,193.7,5.94,0.107,0.0,29.5,0,2.31
1009,2026-02-03 06:44:08.378001,630,14.41,213.7,18.17,0.0,0.0,27.3,0,2.38
1009,2026-02-03 06:49:08.378001,686,-3.98,194.1,-5.47,0.042,0.0,19.8,0,2.36
1009,2026-02-03 06:54:08.378001,773,14.12,240.0,21.83,0.04,0.0,19.1,0,2.43
1009,2026-02-03 06:59:08.378001,692,8.8,157.5,12.18,0.0,0.0,28.2,0,2.48
1009,2026-02-03 07:04:08.378001,685,-1.45,163.8,-1.99,0.033,0.0,19.4,0,2.47
1009,2026-02-03 07:09:08.378001,731,4.11,195.2,6.0,0.043,0.0,20.1,0,2.49
1009,2026-02-03 07:14:08.378001,648,17.24,155.3,22.34,0.0,0.0,26.1,0,2.58
1009,2026-02-03 07:19:08.378001,743,7.37,178.6,10.95,0.026,0.0,23.5,0,2.61
1009,2026-02-03 07:24:08.378001,709,19.19,197.5,27.21,0.061,0.0,22.7,0,2.71
1009,2026-02-03 07:29:08.378001,720,15.28,174.5,22.01,0.118,0.0,21.4,0,2.79
1009,2026-02-03 07:34:08.378001,720,5.5,178.3,7.93,0.071,0.0,23.5,0,2.81
1009,2026-02-03 07:39:08.378001,681,11.07,181.5,15.08,0.043,0.0,24.7,0,2.87
1009,2026-02-03 07:44:08.378001,772,6.09,193.5,9.41,0.07,0.0,21.8,0,2.9
1009,2026-02-03 07:49:08.378001,746,16.33,165.8,24.37,0.002,0.0,26.3,0,2.98
1009,2026-02-03 07:54:08.378001,686,14.63,138.7,20.09,0.205,0.0,12.7,0,3.05
1009,2026-02-03 07:59:08.378001,650,11.43,183.0,14.87,0.009,0.0,32.6,0,3.11
1009,2026-02-03 08:04:08.378001,640,15.15,173.5,19.39,0.042,0.0,25.5,0,3.19
1009,2026-02-03 08:09:08.378001,735,4.6,180.1,6.77,0.0,0.0,32.5,0,3.21
1009,2026-02-03 08:14:08.378001,719,9.65,112.0,13.88,0.031,0.0,21.5,0,3.26
1009,2026-02-03 08:19:08.378001,734,9.02,204.9,13.25,0.0,0.0,23.7,0,3.3
1009,2026-02-03 08:24:08.378001,714,15.1,199.4,21.57,0.109,0.0,20.5,0,3.38
1009,2026-02-03 08:29:08.378001,617,12.32,182.7,15.23,0.188,0.0,20.6,0,3.44
1009,2026-02-03 08:34:08.378001,624,14.34,181.4,17.9,0.041,0.0,17.3,0,3.51
1009,2026-02-03 08:39:08.378001,678,7.32,202.8,9.93,0.069,0.0,27.3,0,3.55
1009,2026-02-03 08:44:08.378001,745,10.11,180.5,15.08,0.028,0.0,20.4,0,3.6
1009,2026-02-03 08:49:08.378001,725,17.47,173.6,25.34,0.089,0.0,26.1,0,3.69
1009,2026-02-03 08:54:08.378001,742,14.59,195.5,21.67,0.138,0.0,24.6,0,3.76
1009,2026-02-03 08:59:08.378001,731,5.64,143.1,8.25,0.0,0.0,17.9,0,3.79
1009,2026-02-03 09:04:08.378001,751,14.74,152.0,22.15,0.176,0.0,24.5,0,3.86
1009,2026-02-03 09:09:08.378001,650,7.05,175.4,9.17,0.04,0.0,20.3,0,3.9
1009,2026-02-03 09:14:08.378001,692,10.56,208.2,14.63,0.122,0.0,23.8,0,3.95
1009,2026-02-03 09:19:08.378001,752,11.25,182.4,16.92,0.024,0.0,29.0,0,4.01
1009,2026-02-03 09:24:08.378001,734,2.19,168.6,3.22,0.039,0.0,21.9,0,4.02
1009,2026-02-03 09:29:08.378001,783,4.71,158.0,7.39,0.067,0.0,23.1,0,4.04
1009,2026-02-03 09:34:08.378001,656,9.22,193.8,12.11,0.14,0.0,29.1,0,4.09
1009,2026-02-03 09:39:08.378001,768,10.59,187.5,16.27,0.119,0.0,28.9,0,4.14
1009,2026-02-03 09:44:08.378001,750,10.03,156.8,15.04,0.005,0.0,24.5,0,4.19
1009,2026-02-03 09:49:08.378001,629,9.08,170.6,11.44,0.065,0.0,36.9,0,4.23
1009,2026-02-03 09:54:08.378001,671,8.64,174.0,11.61,0.047,0.0,17.0,0,4.28
1009,2026-02-03 14:32:53.266652,1509,41.27,248.2,124.65,0.563,45.5,29.2,0,4.48
1009,2026-02-03 14:37:53.266652,1080,63.58,218.1,137.36,0.685,2.5,18.3,0,4.8
1009,2026-02-03 14:42:53.266652,899,39.5,189.4,71.04,0.285,-2.7,25.6,0,5.0
1009,2026-02-03 14:47:53.266652,980,41.44,293.5,81.3,0.366,26.4,27.3,0,5.21
1009,2026-02-03 14:52:53.266652,971,40.7,187.7,79.12,0.424,-2.6,28.1,0,5.41
1009,2026-02-03 14:57:53.266652,606,27.99,246.8,33.94,0.25,13.8,25.7,0,5.55
1009,2026-02-03 15:02:53.266652,1044,27.63,339.7,57.7,0.338,31.4,23.9,0,5.37
1009,2026-02-03 15:07:53.266652,772,63.91,265.1,98.73,0.607,40.6,33.6,0,5.69
1009,2026-02-03 15:12:53.266652,939,48.88,233.4,91.87,0.578,46.9,21.2,0,5.93
1009,2026-02-03 15:17:53.266652,1091,43.71,210.0,95.45,0.576,21.8,31.2,0,6.15
1009,2026-02-03 15:22:53.266652,1184,60.6,255.3,143.62,0.902,0.0,20.5,0,6.46
1009,2026-02-03 15:27:53.266652,830,48.13,250.9,79.95,0.55,13.1,26.6,0,6.7
1009,2026-02-03 15:32:53.266652,1037,57.8,284.9,119.9,0.785,59.9,27.9,0,6.99
1009,2026-02-03 15:37:53.266652,1053,57.39,344.0,120.92,0.838,25.7,31.2,0,6.92
1009,2026-02-03 15:42:53.266652,1013,15.76,269.2,31.95,0.303,17.8,23.1,0,7.0
1009,2026-02-03 15:47:53.266652,821,49.91,313.8,82.03,0.561,0.4,29.8,0,7.25
1009,2026-02-03 15:52:53.266652,1045,29.41,284.9,61.48,0.512,25.3,27.1,0,7.4
1009,2026-02-03 15:57:53.266652,1214,53.78,273.7,130.65,0.955,-6.1,24.0,0,7.66
1009,2026-02-03 16:02:53.266652,853,33.46,263.8,57.14,0.464,30.8,24.7,0,7.83
1009,2026-02-03 16:07:53.266652,1159,48.45,237.4,112.33,0.893,34.6,25.0,0,8.07
1009,2026-02-03 16:12:53.266652,1605,18.9,251.4,60.67,0.485,33.5,16.6,0,8.17
1009,2026-02-03 16:17:53.266652,1287,67.68,215.0,174.22,1.436,45.7,29.6,0,8.51
1009,2026-02-03 16:22:53.266652,1086,22.29,227.3,48.43,0.431,47.9,33.5,0,8.62
1009,2026-02-03 16:27:53.266652,1054,4.35,214.6,9.17,0.044,0.8,23.2,0,8.64
1009,2026-02-03 16:32:53.266652,1158,68.44,275.0,158.52,1.442,31.9,19.1,0,8.98
1009,2026-02-03 16:37:53.266652,1084,17.32,249.5,37.56,0.34,26.2,28.8,0,9.07
1009,2026-02-03 16:42:53.266652,1451,24.49,217.8,71.1,0.661,18.0,27.8,0,9.19
1009,2026-02-03 16:47:53.266652,1458,24.8,233.3,72.31,0.726,13.2,25.3,0,9.32
1009,2026-02-03 16:52:53.266652,1352,26.68,207.1,72.15,0.663,27.8,21.6,0,9.45
1009,2026-02-03 16:57:53.266652,849,47.21,239.3,80.19,0.691,57.4,20.8,0,9.68
1009,2026-02-03 17:02:53.266652,1074,36.19,192.3,77.76,0.777,43.3,19.8,0,9.87
1009,2026-02-03 17:07:53.266652,952,27.17,292.2,51.75,0.513,22.7,29.0,0,10.0
1009,2026-02-03 17:12:53.266652,925,28.77,323.4,53.27,0.605,13.7,24.6,0,9.96
1009,2026-02-03 17:17:53.266652,1215,56.6,171.0,137.6,1.486,55.2,25.8,0,10.24
1009,2026-02-03 17:22:53.266652,1029,25.45,309.3,52.41,0.5,34.5,27.2,0,10.37
1009,2026-02-03 17:27:53.266652,1168,62.02,239.5,144.97,1.516,32.7,20.7,0,10.68
1009,2026-02-03 17:32:53.266652,726,17.7,245.5,25.71,0.292,7.8,24.1,0,10.77
1009,2026-02-03 17:37:53.266652,977,8.33,275.0,16.28,0.138,33.2,27.6,0,10.81
1009,2026-02-03 17:42:53.266652,992,30.99,155.7,61.48,0.617,7.0,20.1,0,10.96
1009,2026-02-03 17:47:53.266652,1228,45.73,185.4,112.35,1.258,37.8,21.6,0,11.19
1009,2026-02-03 17:52:53.266652,1279,34.11,182.5,87.32,0.967,51.0,20.4,0,11.36
1009,2026-02-03 17:57:53.266652,1367,11.35,243.7,31.04,0.367,5.9,21.4,0,11.42
1009,2026-02-03 18:02:53.266652,1024,48.64,232.4,99.64,1.173,29.7,17.0,0,11.66
1009,2026-02-03 18:07:53.266652,1220,22.6,235.7,55.15,0.636,40.6,30.8,0,11.78
1009,2026-02-03 18:12:53.266652,1145,56.71,333.0,129.98,1.548,10.0,30.3,0,11.8
1009,2026-02-03 18:17:53.266652,1098,27.7,238.4,60.84,0.724,52.9,26.3,0,11.93
1009,2026-02-03 18:22:53.266652,1367,47.17,303.9,129.01,1.491,30.2,26.1,0,12.17
1009,2026-02-03 18:27:53.266652,936,16.34,174.8,30.61,0.343,43.4,14.4,0,12.25
1009,2026-02-03 18:32:53.266652,852,35.05,289.3,59.76,0.897,22.2,15.7,0,12.43
1009,2026-02-03 18:37:53.266652,958,28.22,306.2,54.08,0.68,21.1,28.3,0,12.57
1009,2026-02-03 18:42:53.266652,896,10.1,325.2,18.1,0.217,49.1,29.7,0,12.42
1009,2026-02-03 18:47:53.266652,1239,52.7,319.2,130.63,1.659,19.1,27.4,0,12.68
1009,2026-02-03 18:52:53.266652,1094,29.96,358.9,65.59,0.795,23.3,26.4,0,12.36
1009,2026-02-03 18:57:53.266652,1006,47.74,243.2,96.12,1.132,37.8,27.9,0,12.6
1009,2026-02-03 19:02:53.266652,1341,32.01,184.6,85.89,1.026,28.1,18.4,0,12.76
1009,2026-02-03 19:07:53.266652,1057,38.01,202.7,80.38,0.98,21.1,18.9,0,12.95
1009,2026-02-03 19:12:53.266652,1046,30.27,285.6,63.32,0.839,26.4,25.1,0,13.1
1009,2026-02-03 19:17:53.266652,1347,32.26,259.5,86.96,1.219,38.0,25.3,0,13.26
1009,2026-02-03 19:22:53.266652,1328,13.76,226.3,36.54,0.54,29.2,24.4,0,13.33
1009,2026-02-03 19:27:53.266652,900,38.65,202.7,69.63,0.971,19.9,28.4,0,13.52
1009,2026-02-03 19:32:53.266652,1031,37.72,297.8,77.8,1.032,34.3,23.9,0,13.71
1009,2026-02-03 19:37:53.266652,1252,28.08,255.0,70.36,0.991,33.2,25.6,0,13.85
1009,2026-02-03 19:42:53.266652,1011,50.97,277.2,103.12,1.382,13.0,24.1,0,14.11
1009,2026-02-03 19:47:53.266652,1340,60.72,271.9,162.82,2.353,44.5,20.8,0,14.41
1009,2026-02-03 19:52:53.266652,1350,44.89,265.7,121.27,1.856,78.9,29.8,0,14.63
1009,2026-02-03 19:57:53.266652,1129,54.29,244.1,122.68,1.856,29.8,29.5,0,14.91
1009,2026-02-03 20:02:53.266652,974,42.94,248.8,83.65,1.243,13.4,24.5,0,15.12
1009,2026-02-03 20:07:53.266652,928,21.81,301.8,40.48,0.603,47.1,15.8,0,15.23
1009,2026-02-03 20:12:53.266652,978,43.24,205.2,84.63,1.268,53.4,19.6,0,15.45
1009,2026-02-03 20:17:53.266652,1195,34.59,240.3,82.69,1.28,6.8,26.6,0,15.62
1009,2026-02-03 20:22:53.266652,1079,24.61,224.3,53.14,0.85,19.4,18.3,0,15.74
1009,2026-02-03 20:27:53.266652,793,70.9,254.2,112.5,1.699,34.0,26.5,0,16.1
1009,2026-02-03 20:32:53.266652,1135,54.07,290.2,122.78,2.034,37.8,20.3,0,16.37
1009,2026-02-03 20:37:53.266652,1092,34.95,278.9,76.34,1.292,45.1,29.0,0,16.54
1009,2026-02-03 20:42:53.266652,1086,53.35,245.2,115.88,1.907,38.4,23.1,0,16.81
1009,2026-02-03 20:47:53.266652,1225,25.22,226.8,61.81,1.006,57.5,23.4,0,16.93
1009,2026-02-03 20:52:53.266652,1323,21.36,291.8,56.55,1.054,51.9,28.0,0,17.04
